HITId,HITTypeId,Title,CreationTime,MaxAssignments,AssignmentDurationInSeconds,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.answerGroups,Input.answerQuestions,Input.imgUrl,Input.questionStr,Answer.answer_groups,Answer.answer_questions,Answer.is_skip,Answer.skipCheck,Answer.skip_reason,Turkle.Username,NumberOfSimilarHITs,Description,RequesterAnnotation,AutoApprovalDelayInSeconds,Last30DaysApprovalRate,AutoApprovalTime,LifetimeInSeconds,Reward,RequesterFeedback,Approve,ApprovalTime,Last7DaysApprovalRate,RejectionTime,AssignmentStatus,LifetimeApprovalRate,Input.question_id,Reject,Keywords,Expiration
476719,85,Uncertainty QUD,Thu Feb 24 13:02:48 UTC 2022,3,86400,22218,52,Thu Feb 24 15:02:02 UTC 2022,Thu Feb 24 15:03:21 UTC 2022,79,"[[{""id"": ""g0.0"", ""content"": ""old""}, {""id"": ""g0.1"", ""content"": ""very old""}, {""id"": ""g0.2"", ""content"": ""older""}], [{""id"": ""g1.0"", ""content"": ""10 years""}, {""id"": ""g1.1"", ""content"": ""20 years""}, {""id"": ""g1.2"", ""content"": ""30 years""}, {""id"": ""g1.3"", ""content"": ""10""}]]","[""How old is this pump?"", ""How old is this pump?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000318850.jpg""","""How old is this pump?""","[[{""id"":""g0.0"",""content"":""old""},{""id"":""g0.1"",""content"":""very old""},{""id"":""g0.2"",""content"":""older""}],[{""id"":""g1.0"",""content"":""10 years""},{""id"":""g1.1"",""content"":""20 years""},{""id"":""g1.2"",""content"":""30 years""},{""id"":""g1.3"",""content"":""10""}]]","[""Is this pump new or old?"",""Approximately how old (in years) is this pump?""]",false,,"""All answer the same question""",esteng,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder
476719,3VLQM5V8QIHZJ4F39ZPCTJCGMNO8GI,Evaluate answers to questions about images,Fri Apr 08 12:36:08 PDT 2022,10,3600,33IZTU6J826AL3FD8HU630FKO8EXSB,A2L9763BW12NLA,Fri Apr 08 16:19:01 PDT 2022,Fri Apr 08 16:19:04 PDT 2022,3,"[[{""id"": ""g0.0"", ""content"": ""old""}, {""id"": ""g0.1"", ""content"": ""very old""}, {""id"": ""g0.2"", ""content"": ""older""}], [{""id"": ""g1.0"", ""content"": ""10 years""}, {""id"": ""g1.1"", ""content"": ""10""}, {""id"": ""g1.2"", ""content"": ""30 years""}, {""id"": ""g1.3"", ""content"": ""20 years""}]]","[""How old is this pump?"", ""How old is this pump?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000318850.jpg""","""How old is this pump?""","[[{""id"":""g0.0"",""content"":""old""},{""id"":""g0.1"",""content"":""very old""},{""id"":""g0.2"",""content"":""older""}],[{""id"":""g1.0"",""content"":""10 years""},{""id"":""g1.1"",""content"":""10""},{""id"":""g1.2"",""content"":""30 years""},{""id"":""g1.3"",""content"":""20 years""}]]","[""How old is this pump?"",""How old is this pump?""]",true,value,"""All answer the same question""",A2L9763BW12NLA,,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,BatchId:4710906;OriginalHitTemplateId:928390828;,259200,0% (0/0),Mon Apr 11 16:19:04 PDT 2022,,$0.10,,,,0% (0/0),,Submitted,100% (248/248),318850001,,"images, questions, language",Fri Apr 15 12:36:08 PDT 2022
476719,85,Uncertainty QUD,Thu Feb 24 13:02:48 UTC 2022,3,86400,22394,141,Sat Feb 26 20:49:45 UTC 2022,Sat Feb 26 20:50:59 UTC 2022,74,"[[{""id"": ""g0.0"", ""content"": ""old""}, {""id"": ""g0.1"", ""content"": ""very old""}, {""id"": ""g0.2"", ""content"": ""older""}], [{""id"": ""g1.0"", ""content"": ""10 years""}, {""id"": ""g1.1"", ""content"": ""20 years""}, {""id"": ""g1.2"", ""content"": ""30 years""}, {""id"": ""g1.3"", ""content"": ""10""}]]","[""How old is this pump?"", ""How old is this pump?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000318850.jpg""","""How old is this pump?""","[[{""id"":""g0.0"",""content"":""old""},{""id"":""g0.1"",""content"":""very old""},{""id"":""g0.2"",""content"":""older""}],[{""id"":""g1.0"",""content"":""10 years""},{""id"":""g1.1"",""content"":""20 years""},{""id"":""g1.2"",""content"":""30 years""},{""id"":""g1.3"",""content"":""10""}]]","[""Is this pump old, older, or very old?"",""How old is this pump in years?""]",false,,"""All answer the same question""",ohussei3,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder
476719,85,Uncertainty QUD,Thu Feb 24 13:02:48 UTC 2022,3,86400,22488,139,Wed Mar 02 19:19:50 UTC 2022,Wed Mar 02 19:20:11 UTC 2022,21,"[[{""id"": ""g0.0"", ""content"": ""old""}, {""id"": ""g0.1"", ""content"": ""very old""}, {""id"": ""g0.2"", ""content"": ""older""}], [{""id"": ""g1.0"", ""content"": ""10 years""}, {""id"": ""g1.1"", ""content"": ""20 years""}, {""id"": ""g1.2"", ""content"": ""30 years""}, {""id"": ""g1.3"", ""content"": ""10""}]]","[""How old is this pump?"", ""How old is this pump?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000318850.jpg""","""How old is this pump?""","[[{""id"":""g0.0"",""content"":""old""},{""id"":""g0.1"",""content"":""very old""},{""id"":""g0.2"",""content"":""older""}],[{""id"":""g1.0"",""content"":""10 years""},{""id"":""g1.1"",""content"":""20 years""},{""id"":""g1.2"",""content"":""30 years""},{""id"":""g1.3"",""content"":""10""}]]","[""How old is this pump?"",""How old is this pump?""]",true,value,"""Ambiguous (need more information)""",rhuang29,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder
476729,85,Uncertainty QUD,Thu Feb 24 13:02:48 UTC 2022,3,86400,22228,52,Thu Feb 24 15:05:48 UTC 2022,Thu Feb 24 15:06:19 UTC 2022,31,"[[{""id"": ""g0.0"", ""content"": ""train station""}, {""id"": ""g0.1"", ""content"": ""station""}, {""id"": ""g0.2"", ""content"": ""at station""}], [{""id"": ""g1.0"", ""content"": ""on tracks""}, {""id"": ""g1.1"", ""content"": ""track""}, {""id"": ""g1.2"", ""content"": ""on track""}, {""id"": ""g1.3"", ""content"": ""one""}, {""id"": ""g1.4"", ""content"": ""tracks""}]]","[""Where is the train?"", ""Where is the train?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000380528.jpg""","""Where is the train?""","[[{""id"":""g0.0"",""content"":""train station""},{""id"":""g0.1"",""content"":""station""},{""id"":""g0.2"",""content"":""at station""}],[{""id"":""g1.0"",""content"":""on tracks""},{""id"":""g1.1"",""content"":""track""},{""id"":""g1.2"",""content"":""on track""},{""id"":""g1.4"",""content"":""tracks""}]]","[""What building is the train in?"",""What is the train on?""]",false,,"""All answer the same question""",esteng,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder
476729,3VLQM5V8QIHZJ4F39ZPCTJCGMNO8GI,Evaluate answers to questions about images,Fri Apr 08 12:36:08 PDT 2022,10,3600,3CN4LGXD5YTGJN3CNCKQOB6NCY54YH,A2L9763BW12NLA,Fri Apr 08 16:16:19 PDT 2022,Fri Apr 08 16:17:08 PDT 2022,49,"[[{""id"": ""g0.0"", ""content"": ""station""}], [{""id"": ""g1.0"", ""content"": ""terminal""}], [{""id"": ""g2.0"", ""content"": ""track""}, {""id"": ""g2.1"", ""content"": ""on tracks""}, {""id"": ""g2.2"", ""content"": ""on track""}], [{""id"": ""g3.0"", ""content"": ""train depot""}, {""id"": ""g3.1"", ""content"": ""train station""}], [{""id"": ""g4.0"", ""content"": ""at station""}]]","[""Where is the train?"", ""Where is the train?"", ""Where is the train?"", ""Where is the train?"", ""Where is the train?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000459848.jpg""","""Where is the train?""","[[{""id"":""g0.0"",""content"":""station""},{""id"":""g1.0"",""content"":""terminal""},{""id"":""g3.1"",""content"":""train station""},{""id"":""g3.0"",""content"":""train depot""},{""id"":""g4.0"",""content"":""at station""}],[{""id"":""g2.0"",""content"":""track""},{""id"":""g2.1"",""content"":""on tracks""},{""id"":""g2.2"",""content"":""on track""}]]","[""What location is the train stopped at?"",""What is the train on?""]",false,,"""All answer the same question""",A2L9763BW12NLA,,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,BatchId:4710906;OriginalHitTemplateId:928390828;,259200,0% (0/0),Mon Apr 11 16:17:08 PDT 2022,,$0.10,,,,0% (0/0),,Submitted,100% (248/248),459848003,,"images, questions, language",Fri Apr 15 12:36:08 PDT 2022
476729,85,Uncertainty QUD,Thu Feb 24 13:02:48 UTC 2022,3,86400,22404,141,Sat Feb 26 20:55:42 UTC 2022,Sat Feb 26 20:56:34 UTC 2022,52,"[[{""id"": ""g0.0"", ""content"": ""train station""}, {""id"": ""g0.1"", ""content"": ""station""}, {""id"": ""g0.2"", ""content"": ""at station""}], [{""id"": ""g1.0"", ""content"": ""on tracks""}, {""id"": ""g1.1"", ""content"": ""track""}, {""id"": ""g1.2"", ""content"": ""on track""}, {""id"": ""g1.3"", ""content"": ""one""}, {""id"": ""g1.4"", ""content"": ""tracks""}]]","[""Where is the train?"", ""Where is the train?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000380528.jpg""","""Where is the train?""","[[{""id"":""g0.0"",""content"":""train station""},{""id"":""g0.1"",""content"":""station""},{""id"":""g0.2"",""content"":""at station""}],[{""id"":""g1.0"",""content"":""on tracks""},{""id"":""g1.1"",""content"":""track""},{""id"":""g1.2"",""content"":""on track""},{""id"":""g1.4"",""content"":""tracks""}]]","[""Where is the train in?"",""What is the train on?""]",false,,"""All answer the same question""",ohussei3,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder
476729,85,Uncertainty QUD,Thu Feb 24 13:02:48 UTC 2022,3,86400,22498,139,Wed Mar 02 19:22:09 UTC 2022,Wed Mar 02 19:22:47 UTC 2022,38,"[[{""id"": ""g0.0"", ""content"": ""train station""}, {""id"": ""g0.1"", ""content"": ""station""}, {""id"": ""g0.2"", ""content"": ""at station""}], [{""id"": ""g1.0"", ""content"": ""on tracks""}, {""id"": ""g1.1"", ""content"": ""track""}, {""id"": ""g1.2"", ""content"": ""on track""}, {""id"": ""g1.3"", ""content"": ""one""}, {""id"": ""g1.4"", ""content"": ""tracks""}]]","[""Where is the train?"", ""Where is the train?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000380528.jpg""","""Where is the train?""","[[{""id"":""g0.0"",""content"":""train station""},{""id"":""g0.1"",""content"":""station""},{""id"":""g0.2"",""content"":""at station""}],[{""id"":""g1.0"",""content"":""on tracks""},{""id"":""g1.1"",""content"":""track""},{""id"":""g1.2"",""content"":""on track""},{""id"":""g1.4"",""content"":""tracks""}]]","[""What building is the train at? "",""What is the train on?""]",false,,"""All answer the same question""",rhuang29,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder
476731,85,Uncertainty QUD,Thu Feb 24 13:02:48 UTC 2022,3,86400,22230,52,Thu Feb 24 15:06:26 UTC 2022,Thu Feb 24 15:06:50 UTC 2022,24,"[[{""id"": ""g0.0"", ""content"": ""her left""}, {""id"": ""g0.1"", ""content"": ""at her friend""}, {""id"": ""g0.2"", ""content"": ""at woman next to her""}], [{""id"": ""g1.0"", ""content"": ""right""}, {""id"": ""g1.1"", ""content"": ""to left""}, {""id"": ""g1.2"", ""content"": ""to right""}, {""id"": ""g1.3"", ""content"": ""can't tell""}]]","[""Where is the woman staring?"", ""Where is the woman staring?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000039195.jpg""","""Where is the woman staring?""","[[{""id"":""g0.1"",""content"":""at her friend""},{""id"":""g0.2"",""content"":""at woman next to her""}],[{""id"":""g0.0"",""content"":""her left""},{""id"":""g1.0"",""content"":""right""},{""id"":""g1.1"",""content"":""to left""},{""id"":""g1.2"",""content"":""to right""}]]","[""Who is the woman staring at?"",""What direction is the woman staring?""]",false,,"""All answer the same question""",esteng,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder
476731,3VLQM5V8QIHZJ4F39ZPCTJCGMNO8GI,Evaluate answers to questions about images,Fri Apr 08 12:36:08 PDT 2022,10,3600,3NXNZ5RS1B2Y19DNHYQHS6X6URF97M,A2L9763BW12NLA,Fri Apr 08 16:35:07 PDT 2022,Fri Apr 08 16:35:16 PDT 2022,9,"[[{""id"": ""g0.0"", ""content"": ""to left""}], [{""id"": ""g1.0"", ""content"": ""in ir""}], [{""id"": ""g2.0"", ""content"": ""left""}], [{""id"": ""g3.0"", ""content"": ""yes""}], [{""id"": ""g4.0"", ""content"": ""wall""}], [{""id"": ""g5.0"", ""content"": ""forward""}], [{""id"": ""g6.0"", ""content"": ""outside""}]]","[""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000297043.jpg""","""Where is the woman staring?""","[[{""id"":""g0.0"",""content"":""to left""}],[{""id"":""g1.0"",""content"":""in ir""}],[{""id"":""g2.0"",""content"":""left""}],[{""id"":""g3.0"",""content"":""yes""}],[{""id"":""g4.0"",""content"":""wall""}],[{""id"":""g5.0"",""content"":""forward""}],[{""id"":""g6.0"",""content"":""outside""}]]","[""Where is the woman staring?"",""Where is the woman staring?"",""Where is the woman staring?"",""Where is the woman staring?"",""Where is the woman staring?"",""Where is the woman staring?"",""Where is the woman staring?""]",true,value,"""All answer the same question""",A2L9763BW12NLA,,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,BatchId:4710906;OriginalHitTemplateId:928390828;,259200,0% (0/0),Mon Apr 11 16:35:16 PDT 2022,,$0.10,,,,0% (0/0),,Submitted,100% (248/248),297043005,,"images, questions, language",Fri Apr 15 12:36:08 PDT 2022
476731,85,Uncertainty QUD,Thu Feb 24 13:02:48 UTC 2022,3,86400,22406,141,Sat Feb 26 21:00:09 UTC 2022,Sat Feb 26 21:01:45 UTC 2022,96,"[[{""id"": ""g0.0"", ""content"": ""her left""}, {""id"": ""g0.1"", ""content"": ""at her friend""}, {""id"": ""g0.2"", ""content"": ""at woman next to her""}], [{""id"": ""g1.0"", ""content"": ""right""}, {""id"": ""g1.1"", ""content"": ""to left""}, {""id"": ""g1.2"", ""content"": ""to right""}, {""id"": ""g1.3"", ""content"": ""can't tell""}]]","[""Where is the woman staring?"", ""Where is the woman staring?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000039195.jpg""","""Where is the woman staring?""","[[{""id"":""g1.1"",""content"":""to left""},{""id"":""g0.0"",""content"":""her left""}],[{""id"":""g1.0"",""content"":""right""},{""id"":""g1.2"",""content"":""to right""}],[{""id"":""g0.1"",""content"":""at her friend""},{""id"":""g0.2"",""content"":""at woman next to her""}]]","[""Where is the woman staring relative to her point of view?"",""What direction is the woman staring from your point of view?"",""Who is the woman staring at?""]",false,,"""All answer the same question""",ohussei3,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder
476731,85,Uncertainty QUD,Thu Feb 24 13:02:48 UTC 2022,3,86400,22500,139,Wed Mar 02 19:22:51 UTC 2022,Wed Mar 02 19:23:02 UTC 2022,11,"[[{""id"": ""g0.0"", ""content"": ""her left""}, {""id"": ""g0.1"", ""content"": ""at her friend""}, {""id"": ""g0.2"", ""content"": ""at woman next to her""}], [{""id"": ""g1.0"", ""content"": ""right""}, {""id"": ""g1.1"", ""content"": ""to left""}, {""id"": ""g1.2"", ""content"": ""to right""}, {""id"": ""g1.3"", ""content"": ""can't tell""}]]","[""Where is the woman staring?"", ""Where is the woman staring?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000039195.jpg""","""Where is the woman staring?""","[[{""id"":""g0.0"",""content"":""her left""},{""id"":""g0.1"",""content"":""at her friend""},{""id"":""g0.2"",""content"":""at woman next to her""}],[{""id"":""g1.0"",""content"":""right""},{""id"":""g1.1"",""content"":""to left""},{""id"":""g1.2"",""content"":""to right""},{""id"":""g1.3"",""content"":""can't tell""}]]","[""Where is the woman staring?"",""Where is the woman staring?""]",true,value,"""All answer the same question""",rhuang29,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder
476734,85,Uncertainty QUD,Thu Feb 24 13:02:48 UTC 2022,3,86400,22233,52,Thu Feb 24 15:07:03 UTC 2022,Thu Feb 24 15:07:48 UTC 2022,45,"[[{""id"": ""g0.0"", ""content"": ""on floor""}, {""id"": ""g0.1"", ""content"": ""on right in front""}, {""id"": ""g0.2"", ""content"": ""sitting""}, {""id"": ""g0.3"", ""content"": ""bottom right""}, {""id"": ""g0.4"", ""content"": ""it is in departure area""}], [{""id"": ""g1.0"", ""content"": ""airport terminal""}, {""id"": ""g1.1"", ""content"": ""in airport""}, {""id"": ""g1.2"", ""content"": ""airport""}]]","[""Where is the luggage?"", ""Where is the luggage?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000405041.jpg""","""Where is the luggage?""","[[{""id"":""g0.0"",""content"":""on floor""},{""id"":""g0.1"",""content"":""on right in front""}],[{""id"":""g1.0"",""content"":""airport terminal""},{""id"":""g1.1"",""content"":""in airport""},{""id"":""g1.2"",""content"":""airport""},{""id"":""g0.4"",""content"":""it is in departure area""}],[{""id"":""g0.3"",""content"":""bottom right""}]]","[""What is the luggage on?"",""What area is the luggage in?"",""Where in the photo is the luggage?""]",false,,"""All answer the same question""",esteng,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder
